Class	Pub_doi	Pub_title	Pub_concept	Class_short
Social Protection Policies	10.1787/9789264282285-7-en	Social Protection System Review of Cambodia - A social protection system under construction	Poor Households	Social Protection Policies
Social Protection Policies	10.1787/9789264282285-7-en	Social Protection System Review of Cambodia - A social protection system under construction	Food Poverty Line	Social Protection Policies
Social Protection Policies	10.1787/9789264282285-7-en	Social Protection System Review of Cambodia - A social protection system under construction	Technical Vocational Education	Social Protection Policies
Social Protection Policies	10.1787/9789264282285-7-en	Social Protection System Review of Cambodia - A social protection system under construction	Phnom Penh	Social Protection Policies
Social Protection Policies	10.1787/9789264282285-7-en	Social Protection System Review of Cambodia - A social protection system under construction	Health Insurance	Social Protection Policies
Social Protection Policies	10.1787/9789264282285-7-en	Social Protection System Review of Cambodia - A social protection system under construction	Community Based Health Insurance	Social Protection Policies
Social Protection Policies	10.1787/9789264282285-7-en	Social Protection System Review of Cambodia - A social protection system under construction	Labour Law	Social Protection Policies
Social Protection Policies	10.1787/9789264282285-7-en	Social Protection System Review of Cambodia - A social protection system under construction	National Social Protection Strategy	Social Protection Policies
Social Protection Policies	10.1787/9789264282285-7-en	Social Protection System Review of Cambodia - A social protection system under construction	Universal Health Coverage	Social Protection Policies
Social Protection Policies	10.1787/9789264282285-7-en	Social Protection System Review of Cambodia - A social protection system under construction	Social Assistance	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Social Protection Expenditures	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Life Satisfaction	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Organisation For Economic Co-operation And Development Countries	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Public Social Protection Expenditure	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Social Protection	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	World Happiness Report	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Organisation For Economic Co-operation And Development	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Social Protection Index	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Total Social Expenditures	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Social Expenditures	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Evaluative Measures	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Negative Index	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Individual Level Characteristics	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Dark Grey	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Social Protection Spending	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Social Security Expenditure	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Overlapping Sample	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Social Spending	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Negative Affect	Social Protection Policies
Social Protection Policies	10.1787/5jlz3k7pqc5j-en	OECD Development Centre Working Papers - Can investments in social protection contribute to subjective well - being	Sickness Cash Benefits	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Cross-sectoral Coordination	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Universal Social Protection	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Comprehensive Social Protection System	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Chile Crece Contigo Programme	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Social Protection Policies	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Social Protection	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Comprehensive Social Protection	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Social Protection System	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Chile Crece Contigo	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Social Information System	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Cross-sectoral Management	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Conditional Cash Transfer Programmes	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Puente Programme	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Cross-sectoral Efforts	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Hunger Alleviation	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Social Assistance	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Social Cabinets	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Participatory Strategic Planning	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Cross-sectoral Actions	Social Protection Policies
Social Protection Policies	10.18356/db24d847-en	Towards Universal Social Protection - Coordinating sectors and institutions for building comprehensive social protection	Intersectoral Cooperation	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Universal Social Protection	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Social Protection Policy	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	De Brauw	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Propensity Score Matching	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Regression Discontinuity	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Children's Nutritional Status	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Social Protection	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Comparison Group	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Quasi-experimental Designs	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Impact Evaluation	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Control Group	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Social Accounting Matrix	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Family Allowance Programme	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Satellite Accounts	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Statistical Inference	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	National Planning Department	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	School Meals Programme	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Random Selection	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Conditional Cash Transfer Programmes	Social Protection Policies
Social Protection Policies	10.18356/a3b8c2e9-en	Towards Universal Social Protection - Monitoring and evaluation of social protection policies and programmes	Target Population	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Market Income Inequality	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Social Transfers In-kind	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Redistributive Effect	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Workless Households	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Market Income	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Personal Income Taxes	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Social Security Contributions	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Working Age Population	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Disposable Income Inequality	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Italy Taxes	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Cash Transfers	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Assistance Transfers	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	In-kind Transfers	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Transfer Redistribution	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Luxembourg Income Study	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Widespread Declines	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Income Redistribution	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Cash Support	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Interpersonal Redistribution	Social Protection Policies
Social Protection Policies	10.1787/bc7569c6-en	OECD Economics Department Working Papers - Income redistribution through taxes and transfers across OECD countries	Disposable Income	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Import Substitution Model	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Universal Social Protection	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Liberal Export	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Early Twentieth Century	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Pioneering Countries	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Conditional Cash Transfer Programmes	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Import Substitution Period	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Welfare State	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Social Security Systems	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Social Protection	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Formal Workers	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Urban Formal Sectors	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Basic Secondary Education	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Social Citizenship	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Southern Cone	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Private Sector Providers	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Contributory Social Security	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Urban Middle Class	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	Import Substitution	Social Protection Policies
Social Protection Policies	10.18356/9c016e55-en	Towards Universal Social Protection - Models of development, the welfare state matrix and Latin American social policy tools	School Age Population	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Universal Social Protection	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Disaster Risk Reduction	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Public Employment Programmes	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Climate Change Adaptation	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Social Protection	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Social Protection Instruments	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Disaster Risk	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Social Protection Systems	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Cash Transfers	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Economically Inactive Population	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Human Development Grant	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	School Age Children	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Social Pensions	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Main Social Protection	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Programa De	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Public Policy Proposal	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Temporary Employment Programme	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Natural Disaster Prevention	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Social Protection Network	Social Protection Policies
Social Protection Policies	10.18356/f7cce716-en	Towards Universal Social Protection - Disaster response challenges for social protection systems	Vulnerable Households	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Social Insurance Arrangements	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Social Protection	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Public Works Programmes	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Productive Safety Net Programme	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Social Protection Programmes	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	LONG TERm PERSPECTIvE	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Notional Defined Contribution Scheme	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Demographic Dividend	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Cash Transfer	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Social Protection Systems	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	EAST AFRICA	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Unconditional Cash Transfer	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Expanded Public Works Programme	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Defined Contribution Arrangements	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Civil Service Schemes	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Social Assistance	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Social Protection Interventions	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Sample Countries	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Base Erosion And Profit Shifting	Social Protection Policies
Social Protection Policies	10.1787/9789264274228-7-en	Social Protection in East Africa - Towards a long - term perspective on social protection	Social Protection Policy	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Universal Social Protection	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Non-contributory Pensions	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Social Protection Systems	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Basic Solidarity Pension	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Home Based Care	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Pension Systems	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Social Protection	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Latin American Countries	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Retirement Pension	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Plurinational State	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Region's Countries	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Pension Coverage	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Rural Workers	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Life Cycle	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Low Coverage Rates	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Non Contributory Components	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Health Care Coverage	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Day Care Centres	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Renta Dignidad	Social Protection Policies
Social Protection Policies	10.18356/9f768218-en	Towards Universal Social Protection - Old age	Social Protection Policies	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Universal Social Protection	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Micro-and Small Enterprises	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Active Employment Policies	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Labour Mediation	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Maternity Leave	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Social Protection Systems	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Labour Participation	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Region's Countries	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Social Protection	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Non-salaried Workers	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Plurinational State	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Parental Leave	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	High Income Women	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Unemployed Heads	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Household Programme	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Reproductive Life	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Unpaid Work	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Unemployment Insurance	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Bolivarian Republic	Social Protection Policies
Social Protection Policies	10.18356/e77c4e3e-en	Towards Universal Social Protection - Working and reproductive years	Passive Policies	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Universal Social Protection	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Social Protection Policies	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Social Protection	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Social Rights	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Human Rights	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Social Citizenship	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Social Assistance	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Organization Of American States Member States	Social Protection Policies
Social Protection Policies	10.18356/ab2400de-en	Towards Universal Social Protection - The rights - based approach in social protection	Cultural Rights	Social Protection Policies
